	font_file	suffix	family_name	style_name	postscript_name	num_faces	num_glyphs	has_multiple_masters	variation_axes_count	variable_font_weight	min_font_weight	max_font_weight	charmap_encoding_name	has_horizontal	has_vertical	has_kerning	has_fixed_sizes	num_fixed_sizes	is_fixed_width	is_scalable	has_glyph_names	units_per_EM	face_format	is_sfnt	sfnt_name_count	is_tricky
0	NotoEmoji-Regular.ttf	ttf	Noto Emoji	Regular	NotoEmoji	1	888	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	True	True	True	2048	TrueType	True	15	False
1	NotoKufiArabic-Regular.ttf	ttf	Noto Kufi Arabic	Regular	NotoKufiArabic	1	762	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
2	NotoMono-Regular.ttf	ttf	Noto Mono	Regular	NotoMono	1	897	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	True	True	False	2048	TrueType	True	15	False
3	NotoNaskhArabic-Regular.ttf	ttf	Noto Naskh Arabic	Regular	NotoNaskhArabic	1	1533	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
4	NotoNaskhArabicUI-Regular.ttf	ttf	Noto Naskh Arabic UI	Regular	NotoNaskhArabicUI	1	1541	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	2048	TrueType	True	15	False
5	NotoSans-Black.ttf	ttf	Noto Sans	Black	NotoSans-Black	1	3246	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
6	NotoSans-Condensed.ttf	ttf	Noto Sans	Condensed	NotoSans-Condensed	1	3246	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
7	NotoSans-CondensedBlack.ttf	ttf	Noto Sans	Condensed Black	NotoSans-CondensedBlack	1	3246	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
8	NotoSans-Regular.ttf	ttf	Noto Sans	Regular	NotoSans-Regular	1	3246	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
9	NotoSans-SemiCondensed.ttf	ttf	Noto Sans	SemiCondensed	NotoSans-SemiCondensed	1	3246	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
10	NotoSans-SemiCondensedBlack.ttf	ttf	Noto Sans	SemiCondensed Black	NotoSans-SemiCondensedBlack	1	3246	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
11	NotoSansArabic-Black.ttf	ttf	Noto Sans Arabic	Black	NotoSansArabic-Black	1	1677	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
12	NotoSansArabic-Condensed.ttf	ttf	Noto Sans Arabic	Condensed	NotoSansArabic-Condensed	1	1677	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
13	NotoSansArabic-CondensedBlack.ttf	ttf	Noto Sans Arabic	Condensed Black	NotoSansArabic-CondensedBlack	1	1677	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
14	NotoSansArabic-Regular.ttf	ttf	Noto Sans Arabic	Regular	NotoSansArabic-Regular	1	1677	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
15	NotoSansArabic-SemiCondensed.ttf	ttf	Noto Sans Arabic	SemiCondensed	NotoSansArabic-SemiCondensed	1	1677	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
16	NotoSansArabic-SemiCondensedBlack.ttf	ttf	Noto Sans Arabic	SemiCondensed Black	NotoSansArabic-SemiCondensedBlack	1	1677	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
17	NotoSansArabicUI-Black.ttf	ttf	Noto Sans Arabic UI	Black	NotoSansArabicUI-Black	1	1620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
18	NotoSansArabicUI-Condensed.ttf	ttf	Noto Sans Arabic UI	Condensed	NotoSansArabicUI-Condensed	1	1620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
19	NotoSansArabicUI-CondensedBlack.ttf	ttf	Noto Sans Arabic UI	Condensed Black	NotoSansArabicUI-CondensedBlack	1	1620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
20	NotoSansArabicUI-Regular.ttf	ttf	Noto Sans Arabic UI	Regular	NotoSansArabicUI-Regular	1	1620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
21	NotoSansArabicUI-SemiCondensed.ttf	ttf	Noto Sans Arabic UI	SemiCondensed	NotoSansArabicUI-SemiCondensed	1	1620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
22	NotoSansArabicUI-SemiCondensedBlack.ttf	ttf	Noto Sans Arabic UI	SemiCondensed Black	NotoSansArabicUI-SemiCondensedBlack	1	1620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
23	NotoSansArmenian-Black.ttf	ttf	Noto Sans Armenian	Black	NotoSansArmenian-Black	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
24	NotoSansArmenian-Condensed.ttf	ttf	Noto Sans Armenian	Condensed	NotoSansArmenian-Condensed	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
25	NotoSansArmenian-CondensedBlack.ttf	ttf	Noto Sans Armenian	Condensed Black	NotoSansArmenian-CondensedBlack	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
26	NotoSansArmenian-Regular.ttf	ttf	Noto Sans Armenian	Regular	NotoSansArmenian-Regular	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
27	NotoSansArmenian-SemiCondensed.ttf	ttf	Noto Sans Armenian	SemiCondensed	NotoSansArmenian-SemiCondensed	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
28	NotoSansArmenian-SemiCondensedBlack.ttf	ttf	Noto Sans Armenian	SemiCondensed Black	NotoSansArmenian-SemiCondensedBlack	1	103	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
29	NotoSansBalinese-Regular.ttf	ttf	Noto Sans Balinese	Regular	NotoSansBalinese	1	182	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	False	2048	TrueType	True	15	False
30	NotoSansBengali-Black.ttf	ttf	Noto Sans Bengali	Black	NotoSansBengali-Black	1	635	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
31	NotoSansBengali-Regular.ttf	ttf	Noto Sans Bengali	Regular	NotoSansBengali-Regular	1	635	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
32	NotoSansBengaliUI-Black.ttf	ttf	Noto Sans Bengali UI	Black	NotoSansBengaliUI-Black	1	626	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
33	NotoSansBengaliUI-Regular.ttf	ttf	Noto Sans Bengali UI	Regular	NotoSansBengaliUI-Regular	1	626	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
34	NotoSansCJKjp-Black.otf	otf	Noto Sans CJK JP	Black	NotoSansCJKjp-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	34	False
35	NotoSansCJKjp-Regular.otf	otf	Noto Sans CJK JP	Regular	NotoSansCJKjp-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	32	False
36	NotoSansCJKkr-Black.otf	otf	Noto Sans CJK KR	Black	NotoSansCJKkr-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	34	False
37	NotoSansCJKkr-Regular.otf	otf	Noto Sans CJK KR	Regular	NotoSansCJKkr-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	32	False
38	NotoSansCJKsc-Black.otf	otf	Noto Sans CJK SC	Black	NotoSansCJKsc-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	34	False
39	NotoSansCJKsc-Regular.otf	otf	Noto Sans CJK SC	Regular	NotoSansCJKsc-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	32	False
40	NotoSansCJKtc-Black.otf	otf	Noto Sans CJK TC	Black	NotoSansCJKtc-Black	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	34	False
41	NotoSansCJKtc-Regular.otf	otf	Noto Sans CJK TC	Regular	NotoSansCJKtc-Regular	1	65535	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	True	False	False	0	False	True	False	1000	CFF	True	32	False
42	NotoSansChakma-Regular.ttf	ttf	Noto Sans Chakma	Regular	NotoSansChakma-Regular	1	193	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
43	NotoSansDevanagari-Black.ttf	ttf	Noto Sans Devanagari	Black	NotoSansDevanagari-Black	1	967	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
44	NotoSansDevanagari-Condensed.ttf	ttf	Noto Sans Devanagari	Condensed	NotoSansDevanagari-Condensed	1	967	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
45	NotoSansDevanagari-CondensedBlack.ttf	ttf	Noto Sans Devanagari	Condensed Black	NotoSansDevanagari-CondensedBlack	1	967	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
46	NotoSansDevanagari-Regular.ttf	ttf	Noto Sans Devanagari	Regular	NotoSansDevanagari-Regular	1	967	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
47	NotoSansDevanagari-SemiCondensed.ttf	ttf	Noto Sans Devanagari	SemiCondensed	NotoSansDevanagari-SemiCondensed	1	967	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
48	NotoSansDevanagari-SemiCondensedBlack.ttf	ttf	Noto Sans Devanagari	SemiCondensed Black	NotoSansDevanagari-SemiCondensedBlack	1	967	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
49	NotoSansDevanagariUI-Black.ttf	ttf	Noto Sans Devanagari UI	Black	NotoSansDevanagariUI-Black	1	912	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
50	NotoSansDevanagariUI-Condensed.ttf	ttf	Noto Sans Devanagari UI	Condensed	NotoSansDevanagariUI-Condensed	1	912	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
51	NotoSansDevanagariUI-CondensedBlack.ttf	ttf	Noto Sans Devanagari UI	Condensed Black	NotoSansDevanagariUI-CondensedBlack	1	912	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
52	NotoSansDevanagariUI-Regular.ttf	ttf	Noto Sans Devanagari UI	Regular	NotoSansDevanagariUI-Regular	1	912	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
53	NotoSansDevanagariUI-SemiCondensed.ttf	ttf	Noto Sans Devanagari UI	SemiCondensed	NotoSansDevanagariUI-SemiCondensed	1	912	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
54	NotoSansDevanagariUI-SemiCondensedBlack.ttf	ttf	Noto Sans Devanagari UI	SemiCondensed Black	NotoSansDevanagariUI-SemiCondensedBlack	1	912	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
55	NotoSansDisplay-Black.ttf	ttf	Noto Sans Display	Black	NotoSansDisplay-Black	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
56	NotoSansDisplay-Condensed.ttf	ttf	Noto Sans Display	Condensed	NotoSansDisplay-Condensed	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
57	NotoSansDisplay-CondensedBlack.ttf	ttf	Noto Sans Display	Condensed Black	NotoSansDisplay-CondensedBlack	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
58	NotoSansDisplay-Regular.ttf	ttf	Noto Sans Display	Regular	NotoSansDisplay-Regular	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	16	False
59	NotoSansDisplay-SemiCondensed.ttf	ttf	Noto Sans Display	SemiCondensed	NotoSansDisplay-SemiCondensed	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
60	NotoSansDisplay-SemiCondensedBlack.ttf	ttf	Noto Sans Display	SemiCondensed Black	NotoSansDisplay-SemiCondensedBlack	1	3245	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
61	NotoSansEthiopic-Black.ttf	ttf	Noto Sans Ethiopic	Black	NotoSansEthiopic-Black	1	620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
62	NotoSansEthiopic-Condensed.ttf	ttf	Noto Sans Ethiopic	Condensed	NotoSansEthiopic-Condensed	1	620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
63	NotoSansEthiopic-CondensedBlack.ttf	ttf	Noto Sans Ethiopic	Condensed Black	NotoSansEthiopic-CondensedBlack	1	620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
64	NotoSansEthiopic-Regular.ttf	ttf	Noto Sans Ethiopic	Regular	NotoSansEthiopic-Regular	1	620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
65	NotoSansEthiopic-SemiCondensed.ttf	ttf	Noto Sans Ethiopic	SemiCondensed	NotoSansEthiopic-SemiCondensed	1	620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
66	NotoSansEthiopic-SemiCondensedBlack.ttf	ttf	Noto Sans Ethiopic	SemiCondensed Black	NotoSansEthiopic-SemiCondensedBlack	1	620	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
67	NotoSansGeorgian-Black.ttf	ttf	Noto Sans Georgian	Black	NotoSansGeorgian-Black	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
68	NotoSansGeorgian-Condensed.ttf	ttf	Noto Sans Georgian	Condensed	NotoSansGeorgian-Condensed	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
69	NotoSansGeorgian-CondensedBlack.ttf	ttf	Noto Sans Georgian	Condensed Black	NotoSansGeorgian-CondensedBlack	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
70	NotoSansGeorgian-Regular.ttf	ttf	Noto Sans Georgian	Regular	NotoSansGeorgian-Regular	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	15	False
71	NotoSansGeorgian-SemiCondensed.ttf	ttf	Noto Sans Georgian	SemiCondensed	NotoSansGeorgian-SemiCondensed	1	160	False	0	False	N/A	N/A	FT_ENCODING_UNICODE	True	False	False	False	0	False	True	True	1000	TrueType	True	17	False
